title,date,url,source,section,scrape_time,news_content
房屋局以協作模式將攸壆路批予營運機構須僱用部分居民參與設施,2025-08-26 06:25,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250826062535&page=0,metro,,2025-08-26 06:45,"位於元朗攸壆路的簡約公屋，6月中完成入伙項目，分為南北兩區，合共提供2156個單位。 兩區都設有多項設施和配套，方便居民在區內生活。

另外，房屋局透過協作模式，將攸壆路項目的營運和管理服務合約，批予慈善機構和物業管理公司聯營，同時在合約中，要求營運機構僱用部分居民參與設施營運，目前已有30人受聘。

房屋局副局長戴尚誠認為，此舉對整條邨的融合和鄰里關係起正面作用。 他指出，基於攸壆路的經驗，局方在其他新營運合約中，已提升聘請居民任職保安員和清潔工的比例。 戴尚誠又透露，鄰近的牛奶廠亦聘用了四名攸壆路簡約公屋居民。 他認為此舉達到雙贏，提供配對，幫助居民就業，增加他們的歸屬感，由於距離住所近，上班方便；廠方聘用員工亦可考慮有意就業的附近居民。"
[歐洲股市收市]英國股市假期休市 德股跌0.37% 法股跌1.59%,2025-08-26 05:54,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250826055455&page=0,metro,,2025-08-26 07:45,"歐洲三大股市，英國股市假期休市；德國及法國股市收市都下跌，回吐了上周五對美國寬鬆貨幣政策持樂觀態度所帶來的升幅。

法蘭克福DAX指數收報24273點，跌89點，跌幅百分之0.37。

巴黎CAC指數收報7843點，跌126點，跌幅百分之1.59。"
[歐洲股市收市]英國股市休市 德股跌0.37% 法股跌1.59%,2025-08-26 05:54,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250826055455&page=0,metro,,2025-08-26 06:15,"歐洲三大股市，英國股市休市；德國及法國股市收市都下跌，回吐了上周五對美國寬鬆貨幣政策持樂觀態度所帶來的升幅。

法蘭克福DAX指數收報24273點，跌89點，跌幅百分之0.37。

巴黎CAC指數收報7843點，跌126點，跌幅百分之1.59。"
[期貨夜市]即月恒指夜期收報25711點 低水119點,2025-08-26 05:49,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250826054906&page=0,metro,,2025-08-26 06:00,"港股高收；恒生指數昨日收報25829點，升490點，升幅百分之1.94，大市成交3696億幾。

港股上升，期指夜市則下跌。

即月恒指夜期收報25711點，跌153點，低水119點，合約成交19854張.

即月國指夜期收報9200點，跌60點，低水48點，合約成交25944張."
進口本港的澳洲品牌Cocobella數款預先包裝椰子乳酪或致敏 本地進口商已停售下架,2025-08-26 05:42,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250826054254&page=0,metro,,2025-08-26 06:00,"香港食物安全中心接獲澳洲新西蘭食品標準管理局通報，指進口的澳洲品牌Cocobella的10款口味預先包裝椰子乳酪，可能含有可引致過敏的奶類成分，但食物標籤上並未標明有關成分，正進行回收。 國際食品安全當局的資料顯示，受影響批次產品曾進口本港。

食安中心得悉事件後，隨即聯絡本地進口商跟進，初步調查發現有關進口商曾進口受影響批次產品，已按中心指示，將受影響產品停售和下架，並展開回收。 市民可於辦公時間致電熱線2882 2347，查詢涉事產品的回收事宜；並呼籲對奶類敏感人士，不要食用有關批次產品。 如食用有關產品後感到不適，應盡快求醫。 業界如持有受影響批次產品，應立即停止使用或出售。 中心會繼續跟進事件，調查仍然繼續。

"
發展局局長甯漢豪今午到廣州訪問,2025-08-26 04:59,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250826045915&page=0,metro,,2025-08-26 05:15,"發展局局長甯漢豪今日下午到廣州訪問。

她將出席由發展局、廣東省人力資源和社會保障廳及華南理工大學合辦的「粵港建築建造業專業人才能力提升高級研修班」的開班儀式暨「粵港澳大灣區人才港大講堂」活動，並會考察產業園區及城市更新項目。

甯漢豪明日下午返港。 在她離港期間，發展局副局長林智文將署任發展局局長。"
運輸署提醒公共運輸營辦商開學日提供充足服務 學生應預早出門,2025-08-26 04:51,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250826045111&page=0,metro,,2025-08-26 05:15,"運輸署提醒學生在9月1日開學日預早出門，就讀新校的學生，應預留充裕乘車時間，並盡快熟習往返學校的交通路線和班次；駕駛人士應盡量避免駕車前往學校區。 署方已提醒主要公共運輸服務營辦商在開學日提供充足服務，應付乘客需求；並呼籲保姆車和校巴司機加倍小心駕駛，切勿將學童單獨留在車上。 接載幼稚園或小學生時，必須提供保姆跟車。 為符合11月1日生效的新法例要求，8歲以下而身高少於1.35米的兒童乘客，在新學年需盡快使用適合身形並符合標準的兒童束縛設備，例如兒童安全座椅。

開學在即，衞生防護中心已透過教育局去信全港學校，呼籲學校積極採取措施，預防各種傳染病，尤其是蚊傳的疾病在學校傳播，以保障學生健康。

市民在開學日當日，應留意運輸署網頁、香港出行易流動應用程式、電台和電視台發放的最新交通消息。 查詢可致電運輸署熱線2804 2600或致電政府24小時一站式服務熱線1823。"
李家超:15所在港全國重點實驗室獲國家科技部授牌備受肯定,2025-08-26 04:24,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250826042425&page=0,metro,,2025-08-26 04:45,"行政長官李家超出席在香港的全國重點實驗室授牌儀式致辭時表示，獲得國家科學技術部批准成為全國重點實驗室，證明團隊在基礎研究、技術創新、關鍵核心技術攻關，具備一流水平。 他又指，今次獲得國家科技部授牌的15所在香港的全國重點實驗室，都是來自全球百強大學，彰顯香港的科研實力。

李家超又指，在香港的全國重點實驗室會提供重要平台，促進與海內外頂尖大學和科研機構合作，匯聚全球各地優秀科研人才，助力打造香港成為國際高端人才集聚高地。"
今日起獲香園圍管制站跨境配額私家車准通宵時段經落馬洲過境,2025-08-26 04:13,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250826041340&page=0,metro,,2025-08-26 04:30,"今日起，持有香園圍管制站「封閉道路通行許可證」的跨境私家車，可以在每日午夜12點至早上6點半的時段內，經落馬洲管制站過境。

運輸署已發信通知香園圍管制站跨境私家車的許可證持有人有關安排，期望新安排有助促進粵港進一步融合，提升旅客通關效率。 粵港兩地政府會繼續保持緊密合作，為兩地經濟發展持續注入動力。

現時持有深圳灣口岸、文錦渡及沙頭角管制站許可證的跨境私家車，可於通宵時段經落馬洲管制站過境。"
陳國基:香港國際申訴專員學院的成立 提升香港公共行政水平,2025-08-26 03:40,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250826034005&page=0,metro,,2025-08-26 04:00,"政務司司長陳國基表示，香港國際申訴專員學院的成立，不單止為政府部門及公營機構提供培訓和分享經驗的平台，亦進一步推動國際交流合作及提升香港的公共行政水平。

陳國基勉勵所有公職人員，以開放態度看待申訴，將申訴轉化為前進的動力，共同建立更美好的香港。"
天文台:菲律賓以東再現廣闊低壓區 會否發展為熱帶氣旋存變數,2025-08-26 03:34,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250826033456&page=0,metro,,2025-08-26 03:45,"天文台表示，熱帶氣旋劍魚是今年以來，西北太平洋及南海增強速度最快及強度最高的熱帶氣旋。 截至昨日，今年一共發出7次熱帶氣旋警告信號，平了自1946年以來1至8月的最高紀錄。 ️

雖然劍魚已經遠離本港，但菲律賓以東，又再有一個廣闊低壓區會在本周中期進入南海中部，至於這個低壓區會否發展為熱帶氣旋，仍存在變數。 這個低壓系統隨後較大機會移向海南島及其鄰近海域。 在該低壓系統與中國東南部高壓脊共同影響下，本周後期南海北部及華南沿岸風勢頗大。

根據現時評估，本港普遍吹烈風的機會較低。 與該低壓系統相關的雨帶，有可能在本周後期，影響南海北部及華南沿岸，預料屆時該區有驟雨及狂風雷暴，海有湧浪，但出現較大雨勢的時間和地點仍有不確定性。"
博雅互動以2.57億元買入約290枚比特幣,2025-08-25 23:53,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825235312&page=0,metro,,2025-08-26 00:30,"博雅互動(00434)公布，於8月5日至25日期間，在公開市場上進行了一系列交易，以總對價約2億5700萬元購買總計約290枚比特幣，此次為使用公司自有資金購買比特幣。

此次購買完成後，共持有約3670枚比特幣，平均購買成本為每枚62878美元，每10000股含比特幣數量為0.0516枚，2025年度內比特幣增長率為12%。"
雙登股份公開發售超購3875倍  暗盤高出74%,2025-08-25 23:47,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825234747&page=0,metro,,2025-08-26 00:00,"儲能電池廠商雙登股份(06960)明日掛牌，公開發售獲3875倍超額認購，認購一手500股，中籤率僅百分之0.06，甲組及乙組均未能穩中，當中1409名認購292萬8000股的頂頭槌飛中，只有1370名獲發一手。 國際配售部分近18倍超額認購。 發售價14.51元， 集資8億5000萬元,

據耀才交易平台，暗盤收報25.22元，較上市價高出七成四，一手賬面賺5355元。"
一名入境旅客管有未完稅香煙罪成判囚,2025-08-25 22:48,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825224842&page=0,metro,,2025-08-25 23:00,"一名入境旅客因為管有未完稅香煙，以及未有向海關人員作出申報，違反《應課稅品條例》，今日(25日)在粉嶺裁判法院被判處監禁六星期。

海關人員於本月23日在落馬洲支線管制站截查該名五十三歲抵港女性旅客，在她攜帶的紙皮箱及環保袋內，檢獲三千支未完稅香煙，估計市值約一萬二千三百元，應課稅值約九千九百元，該名旅客隨即被捕。

海關提醒市民，根據《條例》，煙草屬應課稅品，任何人士若處理、管有、售賣或購買私煙，即屬違法，一經定罪，最高可被判罰款一百萬元及監禁兩年。"
西部水泥中期多賺93%,2025-08-25 22:42,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825224203&page=0,metro,,2025-08-25 23:00,"西部水泥(02233)上半年純利7億4830萬元人民幣，按年升九成三，每股盈利13.7分人民幣，不派中期息。

收益54億1830萬元人民幣，按年升四成六，毛利率百分之30，按年升3.7個百分點。

水泥及熟料總銷售量按年升兩成四，至1082萬噸，骨料銷售量按年升三成九，至223萬噸， 商業混凝土銷售量按年跌百分之4.6，至63萬立方米。"
藍思科技中期多賺33%  中期息0.1元人幣,2025-08-25 22:36,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825223646&page=0,metro,,2025-08-25 22:45,"藍思科技(06613)上半年純利11億4269萬元人民幣，按年升三成三，每股盈利0.23元人民幣，每10股派息1元人民幣。

總收入329億6016萬元人民幣，按年升一成四。

期內，智能手機與電腦類業務收入271億8482萬元人民幣，按年增長一成三。 智能汽車與座艙類業務收入31億6466萬元人民幣，按年增長一成六。 智能頭顯與智能穿戴類業務收入16億4655萬元人民幣，按年增長一成半。 其他智能終端業務收入3億6361萬元人民幣，按年增長1.28倍。

上半年毛利率約百分之13.06，較去年同期的百分之12.66略升。"
長洲兩幅地皮公開出售  意向價3800萬元,2025-08-25 22:30,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825223026&page=0,metro,,2025-08-25 22:45,"第一太平戴維斯(香港)獲委任為獨家代理，公開出售長洲兩幅發展地皮CCIL 4 RP及CCIL 52。 兩幅地皮的地盤面積分別約7988平方呎及5000平方呎，將以現狀交吉出售。

項目具歷史背景，曾是殖民時期的英軍哨站，位處長洲地勢最高點，享有無遮擋的南海全景，周邊環境清幽寧靜，鄰近多個宗教團體和非牟利組織的靜修院及營地，可考慮發展為宗教或靜修場所的用途。

第一太平戴維斯投資部副主管及資深董事陳汝軒表示，兩幅發展地皮意向價約3800萬元，其中CCIL 4 RP地皮已於2024年獲城規會批准改劃用途為「住宅(丙類)9」，並將地積比率由0.2倍大幅增加至1.58倍，獲批面積約為1萬2581平方呎，讓買家可即買即建，發展潛力顯著。 至於CCIL 52地皮，新買家可參考CCIL 4 RP的成功個案，向城規會申請放寬地積比率及高度限制，釋放更大發展空間。"
美國7月新屋銷售按月跌0.6%,2025-08-25 22:26,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825222600&page=0,metro,,2025-08-25 22:45,"美國商務部公布，7月新屋銷售出乎預期按月下跌百分之0.6，市場原先預期升百分之0.5。 經季節性調整後銷售65萬2000間。

 

新屋銷售價格中位數40萬3800美元，按年跌近百分之6，是2021年以來7月份最低水平。 "
伊朗與英法德周二進行新一輪核問題會談,2025-08-25 22:06,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825220655&page=0,metro,,2025-08-25 22:15,"伊朗與英法德三國周二，會在瑞士日內瓦就伊核問題等，舉行副外長級別會談。

伊朗外交部發言人表示，這次會談是伊朗外長上周五，與英法德三國外長和歐盟代表通話的後續行動。 會談除討論解除制裁和核問題外，還會討論聯合國安理會決議及未來走向。

根據2015年簽訂的伊朗核問題全面協議，伊朗承諾限制核計劃，國際社會解除對伊制裁，聯合國安理會隨後通過相關決議，另外還包括「快速恢複制裁」機制，允許協議簽署國採取措施，應對伊朗的違規行為。

西方國家近期以啟動快速恢複制裁機制為由，要求伊朗繼續履行核協議，包括與國際原子能機構恢復全面合作，按照核協議限制核發展規模等。 伊朗外長阿拉格齊曾表示，歐洲無權討論或執行核協議，包括「快速恢複制裁」機制。"
郭明錤 : 美國政府入股英特爾模式  不適用於台積電及三星,2025-08-25 21:57,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825215730&page=0,metro,,2025-08-25 22:15,"天風國際分析師郭明錤表示，美國政府入股英特爾的模式，不適用於台積電及三星，因為晶圓代工是國家級戰略資源，若有外國政府入股，無異於將最重要的國家級戰略資源之部分所有權交給外國政府，可能會引起潛在的政治風險，而這是美國政府不樂見的。

另一方面，台積電與三星目前獲利，會在意普通股初級股造成的EPS稀釋，其次，台積電與三星沒有肩負振興美國半導體的責任，政治中立才有助於長期營運。

郭明錤指，美國政府入股英特爾，最大意義在於提供強而有力的背書，強化英特爾大到不能倒的信念，這對英特爾的先進製程技術並無幫助，但會讓市場願意用更低的折現率重新評價英特爾的股價淨值比(PB ratio)，有助提高英特爾的估值下限(valuation floor)，改善股市表現，間接幫助英特爾營運。"
恒指夜期高水24點,2025-08-25 21:50,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825215018&page=0,metro,,2025-08-25 22:15,港股恒指夜期最新報25854點，跌10點，高水24點。
華爾街股市早段回吐  英特爾升1%,2025-08-25 21:49,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825214921&page=0,metro,,2025-08-25 22:00,"華爾街股市上周五在9月減息憧憬下造好，今日早段回吐。 拼多多季度盈利好過市場預期，早段升百分之2。 英特爾獲美國政府入股，早段升百分之4，但其後跟隨大市，升幅收窄至百分之1。

加密貨幣回落，比特幣報11萬美元，過去24小時跌百分之3，以太幣報4613美元，跌百分之3，相關股亦下跌，Strategy跌半成，Coinbase跌百分之4。

道瓊斯工業平均指數最新報45555點，跌76點，跌幅百分之0.17。

標普500指數最新報6453點，跌12點，跌幅百分之0.2。

納斯達克指數最新報21440點，跌55點，跌幅百分之0.26。"
王文濤會見南韓總統特使團 稱歡迎南韓對華貿易順差,2025-08-25 21:44,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825214442&page=0,metro,,2025-08-25 22:00,"正在北京訪問的南韓總統特使團，與商務部長王文濤舉行會晤。 王文濤指，歡迎南韓對華貿易順差。

王文濤表示，中國去年對南韓貿易逆差，達到353億美元，中方對此樂見其成，認為這是兩國貿易結構下的正常現象。 他強調，中韓互為重要鄰國及合作夥伴，去年貿易額超過3820億美元，南韓已超過日本，成為中國第二大貿易夥伴國，而中間品和資本品佔兩國貿易商品的9成以上，體現了兩國的緊密合作關係。

訪華特使團團長，南韓前國會議長朴炳錫表示，美國發起的貿易戰，正在重塑全球經貿格局，在這一關鍵時期，韓中兩國保持合作動能，通過密切溝通謀求共同利益尤為重要，希望韓中自貿協定第二階段談判，能夠儘快達成協定，並打通包括稀土在內的關鍵礦產供應鏈，同時推動建立出口快速通道與綠色通道機制。"
正通汽車料中期淨虧損擴大,2025-08-25 21:29,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825212935&page=0,metro,,2025-08-25 21:45,"正通汽車(01728)預期上半年錄得之淨虧損將較去年同期增加約40%，淨虧損增加主要由於新車售價下降、商譽及無形資產減值及固定資產減值所致。

公司指，由於受到愈演愈烈的汽車市場價格戰、以及宏觀經濟因素的影響，針對若干目前表現欠佳4S門店商譽或無形資產--汽車經銷權/經銷商經營權和計劃轉型的4S門店房屋及裝修等固定資產計提了減值。"
海關機場破2宗旅客販毒案檢1千萬元懷疑毒品 拘2漢,2025-08-25 21:17,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825211749&page=0,metro,,2025-08-25 21:30,"海關一連2日機場，偵破2宗入境旅客販毒案，檢獲的懷疑大麻花和懷疑氯胺酮，市值約1千萬，拘捕2名男子。

海關昨日替1名，從泰國曼谷飛抵本港的31歲男子清關時，在他的寄艙行李內，14個真空包裝膠袋中，發現重約7公斤的懷疑大麻花，估計市值約160萬元。 另外，海關今日替1名32歲，由從意大利米蘭飛抵本港的男子清關時，在寄艙行李的6個透明膠袋內，發現重約18公斤懷疑氯胺酮，估計市值約830萬元。

其中一名被捕男子被控一項販運危險藥物罪，明日在西九龍裁判法院提堂。"
2入境漢管有未完稅香煙及進口另類吸煙產品 囚5個月2星期,2025-08-25 21:10,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825211018&page=0,metro,,2025-08-25 21:30,"2名入境男子管有和處理未完稅香煙，以及進口另類吸煙產品，在西九龍裁判法院判囚5個月2星期，以及罰款1,500元。

海關6月下旬在機場，截查2名分別31及36歲抵港男子，在他們個人行李內，檢獲約1.5萬支未完稅香煙，以及逾12萬件另類吸煙產品，以及4件另類吸煙產品器具，市值約43萬元，應課稅值近5萬，2名男子隨即被捕。

海關對判刑表示歡迎，指監禁判刑具相當阻嚇作用，並充分反映罪行的嚴重性。"
貓眼娛樂中期少賺37%  不派中期息,2025-08-25 21:08,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825210816&page=0,metro,,2025-08-25 21:30,"貓眼娛樂(01896)上半年盈利1億7850萬元人民幣，按年跌三成七，每股盈利0.16元人民幣，不派中期息。

收益按年升一成四，至24億7220萬元人民幣。

娛樂內容服務所得收益由去年上半年的10億2410萬元人民幣增加至12億零880萬元人民幣，主要由於上半年主控宣傳/發行的影片數量創歷史同期新高，且參與的部分影片票房表現優異。

在線娛樂票務業務所得收益由10億4610萬元人民幣增加至11億8010萬元人民幣。

廣告服務及其他所得收益由1億元人民幣下降至8330萬元人民幣，主要由於上半年廣告商對廣告的需求下降。"
元朗安老院舍6院友染產碳青霉烯酶腸道桿菌 無病徵,2025-08-25 20:54,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825205456&page=0,metro,,2025-08-25 21:30,"元朗基德(泰衡)護老院，有6名院友感染耐藥性細菌，產碳青霉烯酶腸道桿菌，但無出現相關病徵。

涉及的3男3女，介乎68至85歲。 衞生防護中心接獲醫管局通知，6人因自身疾病，近期先後到公立醫院求診，他們的樣本經化驗後，證實帶有產碳青霉烯酶腸道桿菌，全部病人屬帶菌者。

中心隨即展開流行病學調查，懷疑細菌於院舍內傳播，正在院舍為接觸者進行篩查，以確定是否有其他帶菌者。 中心亦發現，涉事院舍未有全面執行指引建議的措施，會繼續對該院舍進行醫學監察，亦會繼續調查個案群組。"
綠茶集團中期多賺34%  收入升23%,2025-08-25 20:53,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825205319&page=0,metro,,2025-08-25 21:30,"綠茶集團(06831)上半年盈利2億3371萬元人民幣，按年升三成四，每股盈利0.42元人民幣，不派中期息。

收入22億9038萬元人民幣，按年升兩成三。

餐廳經營產生的收入按年增加一成三，至17億5790萬元人民幣，主要由於努力拓展業務，令餐廳數目上升，帶動餐廳經營的收入增長。

外賣業務產生的收入按年增加七成四，至5億2420萬元人民幣，主要由於在策略上更為專注於食品外賣業務。"
中國儒意中期扭虧為盈  賺12億元人幣,2025-08-25 20:48,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825204821&page=0,metro,,2025-08-25 21:00,"中國儒意(00136)上半年由虧轉盈，賺12億3510萬元人民幣，對比去年同期虧損1億1465萬元人民幣，每股盈利8.14分人民幣，不派中期息。

期內，實現營業收入22億元人民幣，按年增長兩成。

公司指，經調整淨利潤13億元人民幣，按年增長1.4倍，體現成本管控、提升資源利用效率及優化盈利結構等方面取得顯著成效，為核心業務的可持續增長奠定堅實基礎。"
屯門一男子被發現伏屍在橋底 警列謀殺案,2025-08-25 20:24,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825202434&page=0,metro,,2025-08-25 20:45,"屯門1名男子被發現伏屍在橋底，警方列作謀殺案

警方早上6時多接報，指發現一名男子受傷，並倒臥在亦園路，警方到場後，發現該名51歲男子頭部受傷，當場證實死亡，初步調查顯示，死者懷疑曾被人用刀襲擊。

警方稍後安排替死者驗屍，以確定死因。 新界北總區重案組正調查案件。"
瑪嘉烈醫院有病人疑自殺離世 院方將設委員會調查,2025-08-25 20:16,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825201601&page=0,metro,,2025-08-25 20:30,"瑪嘉烈醫院有病人懷疑自殺離世，院方列為醫療風險警示事件，已通報醫管局，並會成立根源分析委員會調查事件經過。

院方指，一名74歲男病人上周四入住內科及老人科病房，當時評估時無自殺傾向，留院期間情緒穩定。 醫護人員昨日下午為病人量血壓時，病人並無異樣，約15分鐘後發現病人失蹤，但留下個人隨身物品包括手提電話，院方即時通知家屬，並進行全院範圍搜索，但並無發現，於是報警。 院方於同日晚上十時多接獲警方通知，指病人當晚從高處墮下死亡。

院方對事件感到難過，已向家屬致以深切慰問，會盡力為家屬提供所需協助，並會配合警方調查。"
政府草擬扶貧工作成果報告書料明年中發表,2025-08-25 19:27,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825192717&page=0,metro,,2025-08-25 19:45,"政府扶貧委員會第4次會議，其中政府正在草擬扶貧工作成果報告書，預計明年中發表。

會議由政務司司長陳國基主持，相關報告書反映政府精準扶貧策略的內容及成效，也會從宏觀角度反映4個主要民生政策，包括社會福利和就業服務，房屋，教育及醫療衞生，所發揮的「造血賦能」和「兜底保障」作用，從而提高市民的幸福感、獲得感和安全感。

另外，政府正根據上次會議同意的社會福利和就業服務，以及房屋利民措施的草擬框架擬備詳細內容，稍後會整合精準扶貧策略，以及宏觀政策措施所發揮的扶貧，脫貧及防貧效益的詳細內容，預計明年中發表報告書。"
黃栢鳴否認內幕交易控罪並將接受審訊,2025-08-25 19:17,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825191729&page=0,metro,,2025-08-25 19:30,"證監會公布，早前對商人黃栢鳴(藝名黃百鳴)提起內幕交易的檢控。 東區裁判法院今天在他否認控罪後，將有關刑事審訊初步訂於11月20日至12月12日進行。

法院已將案件押後至10月24日進行審訊前覆核。

他被控以就傳遞娛樂(前稱天馬影視)的股份進行內幕交易的罪行。 具體而言，大約在2017年8月25日至2017年10月17日期間，他涉嫌慫使或促致另一名人士進行天馬影視的股份交易，而他當時為天馬影視的主席兼控股股東，掌握了他知道屬有關天馬影視的內幕消息。

他的保釋期限獲延長以待進行下一次聆訊，條件是繳交20萬元保釋金；於所提供的住址居住，並在住所有變更前通知警方；在離港前24小時通知證監會。"
金管局 : 繼續與內地部門及業界推廣離岸人民幣回購業務,2025-08-25 19:14,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825191435&page=0,metro,,2025-08-25 19:30,"金管局指，離岸人民幣債券回購業務的優化安排於今日(25日)正式啟動。

金管局於7月宣布有關離岸人民幣債券回購業務的優化安排，以支持抵押品債券再使用和外幣結算。 市場對優化措施反應積極正面，首個交易日交易有序，錄得來自至少25家金融機構(包括所有做市商、銀行、證券公司、資產管理公司和對沖基金等)超過60筆交易，涉及金額超過等值30億元人民幣。 結算幣種包括人民幣、港元、美元和歐元。

金管局將繼續與內地相關部門和業界推廣離岸人民幣回購業務，並創造更多政策空間，營造有利的市場環境，支持香港離岸人民幣市場的發展。"
拼多多季度盈利勝預期  盤前急升10%,2025-08-25 19:11,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825191149&page=0,metro,,2025-08-25 19:30,"拼多多(PDD)截至6月底止第二季度純利308億元人民幣，按年跌百分之4，非公認會計準則盈利327億元人民幣，按年跌半成，但好過市場預期的224億元人民幣。 非公認會計準則經營溢利277億元人民幣，按年跌兩成一。

收入1040億元人民幣，按年升百分之7，符合市場預期。

董事長陳磊指，上個季度持續投入商戶支持計劃，對平台生態系統更健康、更持續方面取得進展感到鼓舞，始終堅定不移地維護生態系統活力，優先考慮長期影響而並非短期成果。

業績公布後，拼多多於美股盤前股價急升一成，報140.69美元。"
內地8月以來北方部份地區累計雨量較常年多逾2倍,2025-08-25 18:56,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825185621&page=0,metro,,2025-08-25 19:15,"中國氣象局指，本月以來，中國北方降雨量較常年明顯偏多，局部地區累計雨量較常年同期高出2倍以上。

氣象局指，8月以來，西北地區東部，華北，內蒙古南部及遼寧等地經常下雨，大部分地區降雨日數有7至14天，局部地區更高達16天以上，不少地區累計雨量較常年同期多3成至1倍，部份甚至多2倍以上。

中央氣象台預計，周一晚至周四，北方地區再次出現較強降雨，包括西北地區東部，華北及遼寧，北京西部和北部等地，會有中到大雨，部分地區有暴雨到大暴雨，累計雨量有30至60毫米，部份地區可達100至180毫米，亦伴隨8級以上雷暴大風。"
海底撈中期少賺14%  中期息33.8仙,2025-08-25 18:52,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825185247&page=0,metro,,2025-08-25 19:15,"海底撈(06862)上半年純利17億5853萬元人民幣，按年跌一成四，每股盈利0.32元人民幣，中期息0.338港元。 收入207億元人民幣，按年跌百分之3.7。

公司指，利潤下降受翻檯率下降，以及產品、場景等創新模式方面的初期調整影響。 公司認為階段業績下滑反映管理層在管理能力方面存在不足，作為管理層，將繼續努力進行改善。

上半年自營海底撈餐廳整體翻檯率每天3.8次，同店翻檯率每天3.8次，海底撈餐廳接待顧客總數1億8980萬人次。 海底撈餐廳翻檯率及客流量於上半年有所下降，主要由於餐飲市場競爭加劇，顧客消費需求變化等影響。 海底撈餐廳經營收入185億8020萬元人民幣，佔上半年總收入近九成，包括焰請烤肉鋪子在內的其他餐廳收入5億9650萬元人民幣，按年增長2.3倍。

外賣業務收入增加六成至9億2760萬元人民幣，主要歸因於「下飯菜」一人食精品快餐業務的快速增長。"
流感、呼吸道合胞病毒及手足口病活躍度上升,2025-08-25 18:00,https://www.metroradio.com.hk/news/default.aspx?SearchText=&NewsId=20250825180000&page=0,metro,,2025-08-25 18:15,"衞生防護中心總監徐樂堅表示，除了蚊傳疾病外，本地季節性流感、 呼吸道合胞病毒，以及手足口病的活躍程度，近一兩個月都有所上升，鑑於不少學校下星期開學，已經去信全港中小學、 幼稚園及幼兒中心，呼籲積極預防各種傳染病在學校傳播。

徐樂堅指，流感活躍度7月中開始緩慢上升，呼吸道合胞病毒的活躍度就由6月起緩慢上升，預計活躍度會維持一段時間，而醫管局收集的兒童呼吸道樣本中，呼吸道病原體以鼻病毒、腸病毒和呼吸道合胞病毒較為活躍。

他說，參考過往的監測數據，新學期開始後，隨着天氣逐漸轉涼，校內呼吸道傳染病爆發的呈報可能增加，並預料新冠和流感的活躍程度，可能會於年底或明年初上升。"
